Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2020-04-05,7:33:00 PM,Sunday,HIGH PARK STATION,TUOS,3,7,E,BD,5359
2020-04-05,8:36:00 PM,Sunday,ST GEORGE BD STATION,MUPAA,3,7,W,BD,5013
2020-04-05,8:56:00 PM,Sunday,ISLINGTON STATION,SUDP,0,0,,BD,0
2020-04-05,10:00:00 PM,Sunday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2020-04-05,10:11:00 PM,Sunday,KENNEDY BD STATION,MUD,3,7,W,BD,5013
2020-04-05,10:34:00 PM,Sunday,SHERBOURNE STATION,MUO,6,10,E,BD,5163
2020-04-05,11:34:00 PM,Sunday,WARDEN STATION,TUMVS,0,0,E,BD,5330
2020-04-05,11:58:00 PM,Sunday,YONGE BD STATION,SUUT,6,10,W,BD,5164
2020-04-06,12:12:00 AM,Monday,COXWELL STATION,MUNOA,0,0,E,BD,0
2020-04-06,5:14:00 AM,Monday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-06,5:16:00 AM,Monday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-06,5:40:00 AM,Monday,GREENWOOD STATION,MUNOA,4,8,E,BD,0
2020-04-06,5:50:00 AM,Monday,GREENWOOD YARD,TUMVS,3,7,E,BD,5014
2020-04-06,5:52:00 AM,Monday,GREENWOOD STATION,MUNOA,4,8,E,BD,0
2020-04-06,5:53:00 AM,Monday,EGLINTON STATION,MUNOA,4,8,N,YU,0
2020-04-06,6:00:00 AM,Monday,DAVISVILLE STATION,MUNOA,4,8,N,YU,0
2020-04-06,6:11:00 AM,Monday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-06,6:22:00 AM,Monday,SHEPPARD WEST STATION,MUNOA,4,8,N,YU,0
2020-04-06,6:26:00 AM,Monday,SHEPPARD WEST STATION,MUNOA,4,8,N,YU,0
2020-04-06,6:27:00 AM,Monday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-06,6:30:00 AM,Monday,DONLANDS STATION,MUNOA,3,5,W,BD,0
2020-04-06,6:32:00 AM,Monday,EGLINTON STATION,MUNOA,4,8,N,YU,0
2020-04-06,6:32:00 AM,Monday,GREENWOOD STATION,MUNOA,3,5,E,BD,0
2020-04-06,6:38:00 AM,Monday,GREENWOOD STATION,MUNOA,3,5,E,BD,0
2020-04-06,6:46:00 AM,Monday,SPADINA YUS STATION,EUDO,13,17,S,YU,5781
2020-04-06,6:56:00 AM,Monday,GREENWOOD STATION,MUNOA,3,5,E,BD,0
2020-04-06,7:02:00 AM,Monday,MCCOWAN STATION,ERDB,5,10,S,SRT,3003
2020-04-06,7:08:00 AM,Monday,SHEPPARD WEST STATION,MUNOA,4,8,S,YU,0
2020-04-06,7:10:00 AM,Monday,GREENWOOD STATION,MUNOA,3,5,E,BD,0
2020-04-06,7:36:00 AM,Monday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-06,8:52:00 AM,Monday,EGLINTON WEST STATION,SUDP,8,10,N,YU,5591
2020-04-06,9:15:00 AM,Monday,GREENWOOD STATION,TUSUP,9,11,E,BD,5125
2020-04-06,9:35:00 AM,Monday,DONLANDS STATION,TUCC,3,5,E,BD,5233
2020-04-06,10:05:00 AM,Monday,KENNEDY BD STATION,TUSUP,10,13,W,BD,5282
2020-04-06,12:33:00 PM,Monday,KEELE STATION,SUAE,0,0,,BD,0
2020-04-06,12:52:00 PM,Monday,GREENWOOD STATION,MUIS,0,0,W,BD,5111
2020-04-06,12:58:00 PM,Monday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-06,1:20:00 PM,Monday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-06,1:26:00 PM,Monday,PAPE STATION,SUDP,4,7,W,BD,5071
2020-04-06,1:55:00 PM,Monday,WILSON STATION,MUNOA,3,5,S,YU,0
2020-04-06,1:59:00 PM,Monday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-06,2:02:00 PM,Monday,COXWELL STATION,MUNOA,5,8,W,BD,5106
2020-04-06,2:06:00 PM,Monday,ST CLAIR WEST STATION,EUBO,3,6,S,YU,6051
2020-04-06,3:09:00 PM,Monday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2020-04-06,3:23:00 PM,Monday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-06,3:34:00 PM,Monday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-06,3:53:00 PM,Monday,SHERBOURNE STATION,SUDP,3,5,W,BD,5041
2020-04-06,4:35:00 PM,Monday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-06,4:56:00 PM,Monday,JANE STATION,SUDP,0,0,,BD,0
2020-04-06,5:28:00 PM,Monday,COXWELL STATION,MUSAN,7,9,W,BD,5026
2020-04-06,5:57:00 PM,Monday,EGLINTON STATION,MUNCA,0,0,,YU,0
2020-04-06,6:29:00 PM,Monday,PIONEER VILLAGE STATIO,MUIS,0,0,,YU,0
2020-04-06,6:48:00 PM,Monday,COLLEGE STATION,MUSC,0,0,N,YU,6036
2020-04-06,6:55:00 PM,Monday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-06,9:29:00 PM,Monday,HIGH PARK STATION,PUMEL,0,0,,BD,0
2020-04-06,9:32:00 PM,Monday,QUEEN STATION,MUSC,0,0,N,YU,6036
2020-04-06,10:00:00 PM,Monday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2020-04-06,10:15:00 PM,Monday,DUFFERIN STATION,SUDP,0,0,,BD,0
2020-04-06,11:11:00 PM,Monday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-06,11:36:00 PM,Monday,WILSON STATION,MUNOA,3,5,S,YU,0
2020-04-06,11:46:00 PM,Monday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-07,12:15:00 AM,Tuesday,GREENWOOD CARHOUSE,MUIE,0,0,,BD,0
2020-04-07,1:44:00 AM,Tuesday,QUEEN STATION,SUAE,0,0,,YU,0
2020-04-07,2:01:00 AM,Tuesday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2020-04-07,5:14:00 AM,Tuesday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-07,5:16:00 AM,Tuesday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-07,5:40:00 AM,Tuesday,GREENWOOD STATION,MUNOA,4,8,E,BD,0
2020-04-07,5:52:00 AM,Tuesday,GREENWOOD STATION,MUNOA,4,8,E,BD,0
2020-04-07,6:00:00 AM,Tuesday,DAVISVILLE STATION,MUNOA,4,8,N,YU,0
2020-04-07,6:13:00 AM,Tuesday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-07,6:26:00 AM,Tuesday,SHEPPARD WEST STATION,MUNOA,4,8,N,YU,0
2020-04-07,6:27:00 AM,Tuesday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-07,6:28:00 AM,Tuesday,SHEPPARD WEST STATION,MUNOA,4,8,N,YU,0
2020-04-07,6:30:00 AM,Tuesday,DONLANDS STATION,MUNOA,3,5,W,BD,0
2020-04-07,6:32:00 AM,Tuesday,GREENWOOD STATION,MUNOA,3,5,E,BD,0
2020-04-07,6:37:00 AM,Tuesday,EGLINTON STATION,MUNOA,4,8,N,YU,0
2020-04-07,6:38:00 AM,Tuesday,GREENWOOD STATION,MUNOA,3,5,E,BD,0
2020-04-07,6:56:00 AM,Tuesday,GREENWOOD STATION,MUNOA,3,5,E,BD,0
2020-04-07,7:08:00 AM,Tuesday,GREENWOOD STATION,MUNOA,3,5,E,BD,0
2020-04-07,7:09:00 AM,Tuesday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-07,7:39:00 AM,Tuesday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-07,7:52:00 AM,Tuesday,ISLINGTON STATION,MUPAA,0,0,W,BD,5053
2020-04-07,8:38:00 AM,Tuesday,YORK MILLS STATION,TUMVS,3,5,S,YU,5916
2020-04-07,9:13:00 AM,Tuesday,NORTH YORK CTR STATION,MUTD,3,5,S,YU,5656
2020-04-07,9:54:00 AM,Tuesday,ST GEORGE YUS STATION,MUIR,7,9,N,YU,5421
2020-04-07,10:05:00 AM,Tuesday,RUNNYMEDE STATION,MUIRS,0,0,,BD,0
2020-04-07,11:05:00 AM,Tuesday,BLOOR STATION,SUAP,0,0,S,YU,0
2020-04-07,1:04:00 PM,Tuesday,UNION STATION,MUPAA,0,0,N,YU,5606
2020-04-07,1:23:00 PM,Tuesday,FINCH STATION,MUNOA,3,5,S,YU,0
2020-04-07,1:43:00 PM,Tuesday,BAY STATION,SUUT,7,10,W,BD,5077
2020-04-07,1:59:00 PM,Tuesday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-07,2:28:00 PM,Tuesday,DOWNSVIEW PARK STATION,MUPAA,4,7,N,YU,5451
2020-04-07,2:39:00 PM,Tuesday,YORK MILLS STATION,MUSC,0,0,S,YU,5241
2020-04-07,3:34:00 PM,Tuesday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-07,3:50:00 PM,Tuesday,LESLIE STATION,TUSC,0,0,W,SHP,6161
2020-04-07,3:58:00 PM,Tuesday,WILSON STATION,MUNOA,3,5,S,YU,0
2020-04-07,4:11:00 PM,Tuesday,ST CLAIR STATION,TUMVS,0,0,S,YU,5466
2020-04-07,4:29:00 PM,Tuesday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-07,5:36:00 PM,Tuesday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2020-04-07,6:13:00 PM,Tuesday,EGLINTON WEST STATION,PUMEL,0,0,,YU,0
2020-04-07,6:18:00 PM,Tuesday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-07,6:50:00 PM,Tuesday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-07,8:00:00 PM,Tuesday,COXWELL STATION,MUNOA,0,0,E,BD,0
2020-04-07,8:20:00 PM,Tuesday,DAVISVILLE STATION,TUOS,0,0,N,YU,5881
2020-04-07,9:03:00 PM,Tuesday,QUEEN STATION,PUMEL,0,0,,YU,0
2020-04-07,10:00:00 PM,Tuesday,YONGE UNIVERSITY LINE,MUO,0,0,,YU/BD,0
2020-04-07,11:11:00 PM,Tuesday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-07,11:36:00 PM,Tuesday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-07,11:46:00 PM,Tuesday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-08,12:35:00 AM,Wednesday,SHERBOURNE STATION,SUDP,0,0,,BD,0
2020-04-08,12:58:00 AM,Wednesday,MCCOWAN YARD,SRO,0,0,,SRT,0
2020-04-08,1:04:00 AM,Wednesday,GREENWOOD STATION,MUPAA,0,0,E,BD,5359
2020-04-08,1:35:00 AM,Wednesday,SHEPPARD WEST STATION,SUDP,0,0,,YU,0
2020-04-08,2:40:00 AM,Wednesday,FINCH STATION,MUIRS,0,0,,YU,0
2020-04-08,5:14:00 AM,Wednesday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-08,5:16:00 AM,Wednesday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-08,5:40:00 AM,Wednesday,GREENWOOD STATION,MUNOA,4,8,E,BD,0
2020-04-08,5:44:00 AM,Wednesday,MAIN STREET STATION,TUKEY,3,8,E,BD,5315
2020-04-08,5:52:00 AM,Wednesday,GREENWOOD STATION,MUNOA,4,8,E,BD,0
2020-04-08,6:00:00 AM,Wednesday,DAVISVILLE STATION,MUNOA,4,8,N,YU,0
2020-04-08,6:00:00 AM,Wednesday,TORONTO TRANSIT COMMIS,MUO,0,0,,YU/BD,0
2020-04-08,6:00:00 AM,Wednesday,TRANSIT CONTROL,MUO,0,0,,SHP,0
2020-04-08,6:00:00 AM,Wednesday,TRANSIT CONTROL,MRO,0,0,,SRT,0
2020-04-08,6:09:00 AM,Wednesday,KING STATION,EUDO,7,9,N,YU,5801
2020-04-08,6:13:00 AM,Wednesday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-08,6:27:00 AM,Wednesday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-08,6:28:00 AM,Wednesday,SHEPPARD WEST STATION,MUNOA,4,8,N,YU,0
2020-04-08,6:30:00 AM,Wednesday,DONLANDS STATION,MUNOA,3,5,E,BD,0
2020-04-08,6:32:00 AM,Wednesday,GREENWOOD STATION,MUNOA,3,5,E,BD,0
2020-04-08,6:37:00 AM,Wednesday,DAVISVILLE STATION,MUNOA,4,8,N,YU,0
2020-04-08,6:38:00 AM,Wednesday,GREENWOOD STATION,MUNOA,3,5,E,BD,0
2020-04-08,6:56:00 AM,Wednesday,GREENWOOD STATION,MUNOA,3,5,E,BD,0
2020-04-08,7:07:00 AM,Wednesday,DUNDAS STATION,SUUT,0,0,N,YU,5961
2020-04-08,7:09:00 AM,Wednesday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-08,7:10:00 AM,Wednesday,GREENWOOD STATION,MUNOA,3,5,E,BD,0
2020-04-08,7:13:00 AM,Wednesday,VAUGHAN MC STATION,PUSRA,3,5,S,YU,5641
2020-04-08,7:39:00 AM,Wednesday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-08,8:37:00 AM,Wednesday,VAUGHAN MC STATION,SUCOL,4,6,S,YU,5476
2020-04-08,9:12:00 AM,Wednesday,BLOOR STATION,PUSRA,12,14,N,YU,6046
2020-04-08,9:27:00 AM,Wednesday,KENNEDY BD STATION,MUSAN,3,6,,BD,5121
2020-04-08,9:57:00 AM,Wednesday,FINCH STATION,TUMVS,21,24,N,YU,5896
2020-04-08,10:13:00 AM,Wednesday,WARDEN STATION,SUO,0,0,,BD,0
2020-04-08,11:29:00 AM,Wednesday,YONGE BD STATION,MUIS,0,0,,BD,0
2020-04-08,1:11:00 PM,Wednesday,CASTLE FRANK STATION,SUUT,19,22,E,BD,5353
2020-04-08,1:23:00 PM,Wednesday,FINCH STATION,MUNOA,3,5,S,YU,0
2020-04-08,1:28:00 PM,Wednesday,ST GEORGE BD STATION,TUSC,0,0,E,BD,5271
2020-04-08,1:59:00 PM,Wednesday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-08,2:37:00 PM,Wednesday,FINCH WEST STATION,MUIS,0,0,,YU,0
2020-04-08,2:41:00 PM,Wednesday,PAPE STATION,PUMEL,0,0,E,BD,0
2020-04-08,2:58:00 PM,Wednesday,KEELE STATION,PUMEL,0,0,,BD,0
2020-04-08,3:39:00 PM,Wednesday,ST CLAIR STATION,TUOS,3,6,S,YU,5606
2020-04-08,3:58:00 PM,Wednesday,WILSON STATION,MUNOA,3,5,S,YU,0
2020-04-08,4:29:00 PM,Wednesday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-08,4:42:00 PM,Wednesday,EGLINTON STATION,MUTO,4,7,S,YU,5886
2020-04-08,5:00:00 PM,Wednesday,QUEEN STATION,MUATC,3,5,S,YU,5886
2020-04-08,6:02:00 PM,Wednesday,BAY STATION,SUDP,0,0,,BD,0
2020-04-08,6:18:00 PM,Wednesday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-08,6:50:00 PM,Wednesday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-08,7:51:00 PM,Wednesday,COXWELL STATION,MUNOA,0,0,E,BD,0
2020-04-08,8:23:00 PM,Wednesday,YONGE SHP STATION,TUSC,0,0,W,SHP,6191
2020-04-08,9:12:00 PM,Wednesday,SUMMERHILL STATION,SUDP,0,0,N,YU,6126
2020-04-08,9:28:00 PM,Wednesday,YONGE SHP STATION,TUSC,0,0,E,SHP,6166
2020-04-08,9:28:00 PM,Wednesday,SPADINA YUS STATION,SUDP,10,15,S,YU,5761
2020-04-08,9:56:00 PM,Wednesday,QUEEN STATION,MUATC,3,8,N,YU,5511
2020-04-08,10:00:00 PM,Wednesday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2020-04-08,10:33:00 PM,Wednesday,ISLINGTON STATION,TUMVS,4,8,W,BD,5054
2020-04-08,10:42:00 PM,Wednesday,SPADINA YUS STATION,TUCC,0,0,N,YU,5411
2020-04-08,11:11:00 PM,Wednesday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-08,11:16:00 PM,Wednesday,EGLINTON STATION,EUSC,0,0,S,YU,6086
2020-04-08,11:27:00 PM,Wednesday,DON MILLS STATION,MUPLB,0,0,W,SHP,6161
2020-04-08,11:36:00 PM,Wednesday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-08,11:46:00 PM,Wednesday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-09,12:13:00 AM,Thursday,UNION STATION,SUROB,4,9,N,YU,6091
2020-04-09,12:23:00 AM,Thursday,LANSDOWNE STATION,MUIS,0,0,,BD,0
2020-04-09,1:44:00 AM,Thursday,FINCH STATION,MUIS,0,0,,YU,0
2020-04-09,2:26:00 AM,Thursday,KIPLING STATION,SUDP,8,0,W,BD,5240
2020-04-09,5:14:00 AM,Thursday,WILSON STATION,MUNOA,3,6,S,YU,0
2020-04-09,5:16:00 AM,Thursday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-09,5:40:00 AM,Thursday,GREENWOOD STATION,MUNOA,4,8,E,BD,0
2020-04-09,5:52:00 AM,Thursday,GREENWOOD STATION,MUNOA,4,8,E,BD,0
2020-04-09,6:00:00 AM,Thursday,DAVISVILLE STATION,MUNOA,4,8,S,YU,0
2020-04-09,6:00:00 AM,Thursday,EGLINTON STATION,MUSAN,6,10,N,YU,5446
2020-04-09,6:03:00 AM,Thursday,KEELE STATION,MUSC,0,0,W,BD,5288
2020-04-09,6:06:00 AM,Thursday,SHERBOURNE STATION,SUUT,10,14,W,BD,5307
2020-04-09,6:13:00 AM,Thursday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-09,6:20:00 AM,Thursday,SHEPPARD WEST STATION,MUNOA,4,8,N,YU,0
2020-04-09,6:27:00 AM,Thursday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-09,6:30:00 AM,Thursday,DONLANDS STATION,MUNOA,3,5,W,BD,0
2020-04-09,6:32:00 AM,Thursday,GREENWOOD STATION,MUNOA,3,5,E,BD,0
2020-04-09,6:37:00 AM,Thursday,DAVISVILLE STATION,MUNOA,4,8,S,YU,0
2020-04-09,6:38:00 AM,Thursday,GREENWOOD STATION,MUNOA,3,5,E,BD,0
2020-04-09,6:56:00 AM,Thursday,GREENWOOD STATION,MUNOA,3,5,E,BD,0
2020-04-09,7:09:00 AM,Thursday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-09,7:10:00 AM,Thursday,GREENWOOD STATION,MUNOA,3,5,E,BD,0
2020-04-09,7:22:00 AM,Thursday,ST CLAIR STATION,MUSC,0,0,S,YU,6031
2020-04-09,7:32:00 AM,Thursday,OSSINGTON STATION,MUIS,0,0,,BD,0
2020-04-09,7:33:00 AM,Thursday,YORK MILLS STATION,TUMVS,9,11,N,YU,5461
2020-04-09,7:39:00 AM,Thursday,WILSON STATION,MUNOA,4,8,S,YU,0
2020-04-09,8:39:00 AM,Thursday,QUEEN STATION,MUATC,3,5,S,YU,5636
2020-04-09,8:48:00 AM,Thursday,DONLANDS STATION,MUPAA,0,0,E,BD,5050
2020-04-09,10:48:00 AM,Thursday,KIPLING STATION,SUDP,0,0,W,BD,5203
2020-04-09,12:05:00 PM,Thursday,WOODBINE STATION,SUDP,4,7,E,BD,5196
2020-04-09,1:37:00 PM,Thursday,BROADVIEW STATION,MUPAA,0,0,E,BD,5124
2020-04-09,2:16:00 PM,Thursday,VAUGHAN MC STATION,SUDP,0,0,N,YU,6131
2020-04-09,3:03:00 PM,Thursday,VAUGHAN MC STATION,MUTO,3,6,S,YU,5471
2020-04-09,3:46:00 PM,Thursday,WOODBINE STATION,SUDP,3,5,E,BD,5243
2020-04-09,3:52:00 PM,Thursday,QUEEN STATION,EUDO,8,11,S,YU,5691
2020-04-09,4:05:00 PM,Thursday,KENNEDY BD STATION,MUSAN,3,5,W,BD,5183
2020-04-09,4:08:00 PM,Thursday,WILSON STATION,MUNOA,3,5,S,YU,0
2020-04-09,5:45:00 PM,Thursday,QUEEN'S PARK STATION,MUATC,4,6,N,YU,6041
2020-04-09,5:55:00 PM,Thursday,GREENWOOD STATION,MUPAA,0,0,E,BD,5022
2020-04-09,9:10:00 PM,Thursday,ST CLAIR STATION,SUDP,4,7,N,YU,5781
2020-04-09,10:00:00 PM,Thursday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2020-04-10,5:29:00 AM,Friday,ROYAL YORK STATION,EUVE,22,27,E,BD,0
2020-04-10,5:35:00 AM,Friday,EGLINTON WEST STATION,MUNCA,0,0,,YU,0
2020-04-10,5:38:00 AM,Friday,WILSON STATION,TUNOA,5,10,S,YU,0
2020-04-10,5:48:00 AM,Friday,WILSON STATION,TUNOA,5,10,S,YU,0
2020-04-10,5:55:00 AM,Friday,GREENWOOD STATION,TUNOA,3,7,E,BD,0
2020-04-10,5:55:00 AM,Friday,KEELE STATION,TUNOA,3,7,W,BD,0
2020-04-10,5:55:00 AM,Friday,WILSON STATION,MUATC,5,10,S,YU,5621
2020-04-10,6:38:00 AM,Friday,WILSON STATION,TUNOA,5,10,S,YU,0
2020-04-10,7:06:00 AM,Friday,GREENWOOD STATION,TUNOA,3,7,E,BD,0
2020-04-10,9:31:00 AM,Friday,COXWELL STATION,TUNOA,3,7,E,BD,0
2020-04-10,10:57:00 AM,Friday,BLOOR STATION,SUO,0,0,,YU,0
2020-04-10,11:05:00 AM,Friday,DAVISVILLE STATION,TUNOA,5,10,N,YU,0
2020-04-10,12:33:00 PM,Friday,ST CLAIR WEST STATION,MUPLC,5,10,N,YU,5891
2020-04-10,12:46:00 PM,Friday,MAIN STREET STATION,MUIRS,0,0,W,BD,0
2020-04-10,1:12:00 PM,Friday,COXWELL STATION,TUNOA,5,10,W,BD,0
2020-04-10,2:23:00 PM,Friday,LANSDOWNE STATION,MUNCA,0,0,,BD,0
2020-04-10,4:31:00 PM,Friday,PAPE STATION,MUIS,0,0,,BD,0
2020-04-10,5:43:00 PM,Friday,BAYVIEW STATION,TUSC,0,0,E,SHP,6156
2020-04-10,5:48:00 PM,Friday,ST GEORGE BD STATION,MUNCA,0,0,,BD,0
2020-04-10,5:59:00 PM,Friday,ST ANDREW STATION,SUO,4,8,N,YU,6061
2020-04-10,6:19:00 PM,Friday,VAUGHAN MC STATION,SUDP,0,0,,YU,0
2020-04-10,8:00:00 PM,Friday,ST GEORGE YUS STATION,SUPOL,10,14,S,YU,6071
2020-04-10,8:06:00 PM,Friday,ST GEORGE BD STATION,SUO,11,15,E,BD,5160
2020-04-10,10:05:00 PM,Friday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2020-04-10,11:20:00 PM,Friday,BAYVIEW STATION,TUOS,5,10,E,SHP,6191
2020-04-11,12:06:00 AM,Saturday,YONGE SHP STATION,SUDP,0,0,,SHP,0
2020-04-11,12:17:00 AM,Saturday,YONGE BD STATION,MUPAA,3,9,E,BD,5156
2020-04-11,1:44:00 AM,Saturday,KENNEDY BD STATION,SUDP,0,0,,BD,0
2020-04-11,2:12:00 AM,Saturday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2020-04-11,5:44:00 AM,Saturday,MCCOWAN STATION,MRCL,5,10,S,SRT,3022
2020-04-11,5:52:00 AM,Saturday,EGLINTON STATION,TUNOA,5,10,N,YU,0
2020-04-11,5:55:00 AM,Saturday,KEELE STATION,MUO,5,10,W,BD,5057
2020-04-11,5:57:00 AM,Saturday,EGLINTON STATION,TUO,3,8,N,YU,5586
2020-04-11,5:57:00 AM,Saturday,ST PATRICK STATION,TUNOA,5,10,S,YU,0
2020-04-11,6:01:00 AM,Saturday,KEELE STATION,TUNOA,5,10,W,BD,0
2020-04-11,6:05:00 AM,Saturday,EGLINTON STATION,TUNOA,5,10,N,YU,0
2020-04-11,6:12:00 AM,Saturday,YONGE BD STATION,PUTO,22,27,E,BD,5262
2020-04-11,6:33:00 AM,Saturday,SHEPPARD WEST STATION,TUNOA,5,10,N,YU,0
2020-04-11,6:51:00 AM,Saturday,WILSON STATION,TUNOA,5,10,S,YU,0
2020-04-11,6:57:00 AM,Saturday,BESSARION STATION,TUOS,5,10,E,SHP,6146
2020-04-11,7:02:00 AM,Saturday,VAUGHAN MC STATION,MUNOA,3,5,S,YU,0
2020-04-11,7:23:00 AM,Saturday,DONLANDS STATION,EUSC,0,0,W,BD,5220
2020-04-11,7:50:00 AM,Saturday,MAIN STREET STATION,SUDP,0,0,,BD,0
2020-04-11,9:05:00 AM,Saturday,GREENWOOD STATION,TUNOA,5,10,E,BD,0
2020-04-11,9:20:00 AM,Saturday,BESSARION STATION,MUNCA,0,0,,SHP,0
2020-04-11,9:59:00 AM,Saturday,LAWRENCE WEST STATION,TUOS,3,8,N,YU,5426
2020-04-11,11:03:00 AM,Saturday,WILSON STATION,TUNOA,3,6,S,YU,0
2020-04-11,11:07:00 AM,Saturday,EGLINTON STATION,TUNOA,5,10,N,YU,0
2020-04-11,11:12:00 AM,Saturday,BAYVIEW STATION,TUSC,0,0,E,SHP,6156
2020-04-11,11:18:00 AM,Saturday,WILSON STATION,MUNOA,3,6,S,YU,0
2020-04-11,11:29:00 AM,Saturday,WILSON STATION,TUNOA,3,6,S,YU,0
2020-04-11,11:45:00 AM,Saturday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2020-04-11,12:28:00 PM,Saturday,OSSINGTON STATION,TUMVS,6,10,E,BD,5245
2020-04-11,12:42:00 PM,Saturday,GREENWOOD STATION,TUNOA,4,8,E,BD,0
2020-04-11,1:42:00 PM,Saturday,MCCOWAN STATION,MRNOA,6,11,S,SRT,0
2020-04-11,1:42:00 PM,Saturday,SUMMERHILL STATION,SUDP,3,6,S,YU,6001
2020-04-11,4:25:00 PM,Saturday,BATHURST STATION,SUAP,4,8,W,BD,5040
2020-04-11,4:40:00 PM,Saturday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0
2020-04-11,4:57:00 PM,Saturday,NORTH YORK CTR STATION,TUSC,0,0,S,YU,5461
2020-04-11,5:47:00 PM,Saturday,KING STATION,MUNCA,0,0,,YU,0
2020-04-11,5:48:00 PM,Saturday,DUNDAS WEST STATION,MUNCA,0,0,,BD,0
2020-04-11,6:13:00 PM,Saturday,VICTORIA PARK STATION,SUDP,0,0,E,BD,5115
2020-04-11,6:56:00 PM,Saturday,BROADVIEW STATION,PUMEL,0,0,,BD,0
2020-04-11,7:08:00 PM,Saturday,NORTH YORK CTR STATION,MUIS,0,0,,YU,0
2020-04-11,7:38:00 PM,Saturday,SPADINA BD STATION,SUDP,5,10,E,BD,5177
2020-04-11,7:47:00 PM,Saturday,VICTORIA PARK STATION,SUDP,4,9,W,BD,5249
2020-04-11,9:29:00 PM,Saturday,EGLINTON WEST STATION,MUIS,0,0,N,YU,6016
2020-04-11,9:32:00 PM,Saturday,KENNEDY BD STATION,MUIR,0,0,W,BD,0
2020-04-11,10:00:00 PM,Saturday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU / BD,0
2020-04-11,11:16:00 PM,Saturday,BROADVIEW STATION,MUTO,10,16,E,BD,5177
2020-04-12,1:43:00 AM,Sunday,SPADINA YUS STATION,MUPAA,3,8,N,YU,6116
2020-04-12,7:56:00 AM,Sunday,YONGE SHP STATION,TUSC,0,0,E,SHP,6196
